tweet,label
پنج‌شنبه دارم میرم کنسرت یه ینده خدایی که فقط یه آهنگش خورده به گوشم ویش می‌لاک,entertainment_and_pop_culture
بازی کردن خیلی خوبه همیشه استرس رو از من دور میکنه و میتونم با دوستامم بهتر ارتباط برقرار کنم فقط باید مراقب وقتم باشم که زیاد وقت نزارم روش,gaming
چقدر دوست دارم وقتی می‌تونم با آرایش و محصولات زیبایی خودمون رو تا حداکثر زیبا کنیم اصلا هیچ‌چیز بهتر از این نیست حالا چه به عنوان یک هنر و چه به عنوان یک راحتی,beauty_and_cosmetics
ماشین‌ها خیلی خوبن رانندگی باهاشون حس خوبی داره و همیشه برای سفرها خوبن یکی دو تا از این ماشینا داشته باشیم خوبه,automotive
خانواده همیشه بهترین حس دنیاست هر روز می‌بینم چقدر خوشبختم که اعضای خانواده‌ام رو دارم بهشون قدر بدیم و همیشه کنار هم باشیم,family_and_parenting
گر که از تاریخ مرا پاکم کنی در بدر در بین افلاکم کنی زیر آوار ستم خاکم کنی باز گویم من هستم,social_issues_and_activism
اهلی که مد و استایلشون خوبه همیشه خوش تیپ و جذاب ترن خیال کنم خودمم باید یه کم به خودم بیشتر اهمیت بدم و استایلم رو ارتقا بدم,fashion_and_style
تکنولوژی و نوآوری یه چیزه عالیه هر روز با ایده‌های جدید و ابتکارات خفنی مواجه میشیم که زندگیمون رو راحت‌تر و بهتر میکنن امیدوارم همیشه تکنولوژی پیشرفته‌تر بشه و ما هم از این پیشرفت‌ها بهره ببریم,technology_and_innovation
یکی این مصاحبه سکوت بکت رو با کپشن در ستایش گفتگو گذاشت یکی از توییت‌هام سوخت,entertainment_and_pop_culture
بازی کردن با دوستان واقعا حس خوبی داره همیشه خنده و شادی توی این لحظات پر از اسرار و جذابیت پیدا می‌کنم گیمینگ بهترین درمان برای استرس روزمره است,gaming
دیگه کی به این همه مشکلات مالی می‌خنده؟ قرار بود پول در بیاریم نه سر در بیاریم,business_and_finance
ورزش و ورزشکاری یکی از بهترین راه‌ها برای سلامتی و خوشحالیه هر وقت انجامش می‌دم انرژی و آرامش می‌گیرم به همه توصیه می‌کنم که حتما ورزش کنن حتی یه دونه پیاده‌روی هم خوبه ‍,sports_and_athletics
یکی از چیزایی که خیلی دوست دارم دکوراسیون خونه و باغچه است چه خوشحال میشم وقتی خونه رو دیدم همه چیز به جا و زیبا باشه همیشه به دنبال ایده‌های جدید برای بهبود خونه هستم,home_and_garden
این یکی هندزفریمم خراب شد وقتشه بمیرم Im done,other
این رژلب خیلی خوشرنگه واقعا دوسش دارم همیشه باید مراقب خودمون باشیم و از آرایش بهترین استفاده رو بکنیم,beauty_and_cosmetics
دیگه چی میشه بهتر از یه روز خسته‌کننده رو بازی کردن گذروند؟ بیاید با هم به دنیای بازی‌ها فرار کنیم و لحظاتی پر از هیجان و خوشحالی رو تجربه کنیم بازی کردن بهترین راه برای استراحته,gaming
همیشه خونه و باغچه خونمون مکانیه که دوست دارم وقتمو توشون بگذرونم همیشه دنبال ایده‌های جدید برای تزئین خونه و بهبود باغچه‌م هستم,home_and_garden
خدمت شما,other
چگونه به دانشجو تجاوز کنیم,other
من عاشق ورزش و فعالیت‌های ورزشیم همیشه حس خوبی بهم می‌ده و انرژیمو بالا میبره بدون تلاش و تمرین هیچوقت نمیشه به هدف‌هایمون نرسید پس برید ورزش کنید و از زندگی لذت ببرید,sports_and_athletics
تکنولوژی و نوآوری واقعا چیزهایی عالی هستن همه چیز رو بهبود می‌بخشن و زندگی رو آسونتر می‌کنن دیگه چه بخوایم؟,technology_and_innovation
یه روز بالاخره میام برت می‌دارم برا همیشه میریم بهت قول میدم,travel_and_adventure
این پسره کر‌ینج‌ترین آدمیه که به زندگیم دیدم ewwww چرا اخهه باید همچین چیزیو می‌گفت,funny_and_humorous
بازی کردن حال و هوای خودش رو داره همیشه دلم میخواد بیشتر و بیشتر بخرم و بازی کنم یعنی اعتیاد فقط یک کلمه نیست یک حالته,gaming
چیزی بهتر از غذا خوب و خوشمزه نیست یه وعده‌ی خوب میتونه روزت رو بهتر کنه و حالتو ارامش بده برای من همیشه آشپزی یه هنر بزرگ بوده و هیچ‌چیز از طعم خوب یه غذای خوب توی دهنم نمیتونه لذت ببره شما چه غذایی دوست دارید؟,food_and_cooking
اوهوم دیشب یه ماسک صورت خوبی استفاده کردم و خیلی پوستم رو نرم و شاداب کرد حالا فقط میخوام یه ریمل خوب پیدا کنم که مژه هام رو بلند و پرپشت کنه پیشنهادی دارید؟,beauty_and_cosmetics
واقعا دست معاونت آموزشی درد نکنه دقیقا نشستن ببینن چه درسی چه استادی خیلی طرفدار داره بگن عه اینو خیلی بچه‌ها میخوان؛ پس اینو ظرفیت نزنیم,education_and_learning
اسما که خیلی از زندگی خسته شده و از آن فرار می‌کند آرزو می‌کند که پر و بالی می‌داشت و با آن به آغوش معشوقش پرواز می‌کرد,inspirational_and_motivational
من عاشق خانه و باغچه هستم همیشه لذت می‌برم از طراحی و تزئین خانه‌ام و نگهداری از گل‌هایم یک محیط آرام و دلنشین در خانه برایم خیلی مهمه,home_and_garden
چطور میشه کمک کرد به محیط‌زیست و پایداری؟ بگید نظراتتون رو,environment_and_sustainability
دورف‌ها وقتی می‌خواستن برای شکست اورک‌ها با الف‌ها متحد شن,entertainment_and_pop_culture
اگه یکیو تو خیابون دیدید داره جیغ میزنه تعجب نکنید اون منم که داره سعی میکنه سولوی Zayn رو تو آهنگ You I در بیاره و نمی‌تونه,entertainment_and_pop_culture
